Channel,Red,Green,Blue
x,85,91,93
x,85,91,93
x,87,93,95
x,87,93,95
x,88,91,94
x,87,90,93
x,86,89,92
x,87,90,93
x,87,90,93
x,86,89,92
x,84,87,90
x,79,82,85
x,78,81,84
x,74,77,80
x,77,80,83
x,78,81,84
x,80,83,86
x,80,83,86
x,82,85,86
x,86,89,90
x,86,89,90
x,84,87,88
x,80,86,86
x,82,88,88
x,83,89,89
x,84,90,90
x,86,89,90
x,84,87,88
x,84,84,86
x,84,84,86
x,84,87,88
x,79,82,83
x,77,83,83
x,73,79,79
x,74,82,83
x,74,82,83
x,76,84,85
x,74,82,83
x,74,82,83
x,75,83,84
x,72,80,81
x,69,77,78
x,71,79,80
x,72,80,81
x,71,79,80
x,69,77,78
x,67,75,76
x,68,76,77
x,69,77,78
x,70,78,79
x,71,79,80
x,66,74,75
x,69,77,78
x,68,76,77
x,71,79,80
x,64,72,73
x,72,80,81
x,64,72,73
x,64,72,73
x,60,68,69
x,64,72,73
x,67,75,76
x,60,71,71
x,60,71,71
x,64,75,75
x,62,73,73
x,58,71,70
x,60,73,72
x,56,69,68
x,57,70,69
x,57,70,69
x,57,70,69
x,52,65,64
x,56,69,68
x,57,68,68
x,55,66,66
x,54,64,67
x,52,62,65
x,57,64,68
x,59,66,70
x,57,64,68
x,54,61,65
x,47,54,58
x,53,60,64
x,55,62,66
x,49,56,60
x,44,49,54
x,46,51,56
x,54,54,58
x,62,62,66
x,75,74,76
x,92,97,102
x,91,96,101
x,92,97,102
x,94,99,104
x,96,101,106
x,97,102,107
x,97,102,107
x,94,99,104
x,92,97,102
x,90,95,100
x,91,96,101
x,96,101,106
x,94,100,102
x,93,99,101
x,92,98,100
x,91,97,99
x,91,97,99
x,94,100,102
x,92,98,100
x,92,98,100
x,92,98,100
x,92,98,100
x,92,98,100
x,91,97,99
x,92,98,100
x,91,97,99
x,90,96,98
x,91,97,99
x,96,96,98
x,96,96,98
x,96,96,98
x,96,96,98
x,98,97,99
x,96,95,97
x,96,95,97
x,96,95,97
x,93,96,97
x,95,98,99
x,90,98,97
x,89,97,96
x,84,90,90
x,85,91,91
x,87,93,93
x,90,96,96
x,95,95,95
x,96,96,96
x,96,96,96
x,94,94,94
x,94,94,94
x,94,94,94
x,94,94,94
x,91,91,91
x,89,92,91
x,89,92,91
x,89,92,91
x,88,91,90
x,93,96,95
x,92,95,94
x,88,91,90
x,89,92,91
x,91,94,93
x,91,94,93
x,93,93,93
x,90,90,90
x,90,90,90
x,89,89,89
x,87,87,87
x,88,88,88
x,89,89,89
x,84,84,84
x,80,80,82
x,75,75,77
x,72,72,74
x,69,69,71
x,72,72,74
x,75,75,77
x,81,80,82
x,80,79,81
x,83,83,79
x,85,85,81
x,88,89,85
x,84,85,81
x,81,85,80
x,80,84,79
x,82,86,81
x,85,89,84
x,88,89,85
x,84,85,81
x,82,83,79
x,79,80,76
x,79,80,76
x,77,78,74
x,77,80,79
x,74,77,76
x,70,76,74
x,70,76,74
x,71,77,75
x,69,75,73
x,67,75,74
x,66,74,73
x,67,75,74
x,63,71,70
x,63,71,70
x,63,71,70
x,65,71,71
x,64,70,70
x,64,70,70
x,64,70,70
x,64,70,70
x,64,70,70
x,64,70,70
x,57,63,63
x,56,64,63
x,50,58,57
x,55,63,62
x,57,65,64
x,59,67,66
x,54,62,61
x,55,63,62
x,55,63,62
x,57,65,64
x,56,64,63
x,54,62,61
x,52,60,59
x,49,57,54
x,49,57,54
x,46,57,55
x,50,61,59
x,46,59,56
x,40,53,50
x,40,53,50
x,38,51,48
x,43,54,52
x,41,52,50
x,40,51,49
x,38,49,47
x,39,47,48
x,42,50,51
x,47,53,55
x,43,49,51
x,39,45,47
x,33,39,41
x,38,46,47
x,41,49,50
x,35,40,45
x,33,38,43
x,29,31,37
x,27,29,35
x,38,36,43
x,53,51,58
x,74,73,75
x,96,95,97
x,101,100,102
x,104,103,105
x,109,108,110
x,112,111,113
x,112,111,113
x,113,112,114
x,117,116,118
x,115,114,116
x,115,114,116
x,118,117,117
x,112,111,111
x,110,109,109
x,108,107,107
x,102,101,101
x,103,102,102
x,102,102,98
x,102,102,98
x,101,101,97
x,99,99,95
x,101,101,97
x,101,101,97
x,99,99,95
x,101,101,97
x,98,98,94
x,99,99,95
x,101,101,97
x,101,101,97
x,103,100,97
x,103,100,97
x,104,101,98
x,103,100,97
x,103,100,97
x,100,97,94
x,101,101,97
x,101,101,97
x,99,99,95
x,103,103,99
x,98,98,98
x,96,96,96
x,95,95,95
x,97,97,97
x,95,96,92
x,96,97,93
x,99,99,95
x,99,99,95
x,99,99,95
x,98,98,94
x,98,98,94
x,97,97,93
x,96,96,92
x,95,95,91
x,95,95,91
x,92,92,88
x,93,94,90
x,93,94,90
x,95,96,92
x,93,94,90
x,91,92,88
x,93,94,90
x,94,95,91
x,94,95,91
x,94,94,90
x,92,92,88
x,90,91,87
x,89,90,86
x,90,91,87
x,88,89,85
x,88,89,85
x,84,85,81
x,83,83,79
x,75,75,71
x,73,72,72
x,70,69,69
x,74,70,71
x,75,71,72
x,74,71,68
x,77,74,71
x,83,80,75
x,85,82,77
x,87,87,81
x,87,87,81
x,84,84,78
x,82,82,76
x,83,83,77
x,89,89,83
x,90,90,84
x,84,84,78
x,80,80,76
x,76,76,72
x,74,74,70
x,73,73,69
x,70,70,66
x,72,72,68
x,72,72,72
x,71,71,71
x,68,68,68
x,68,68,68
x,62,65,64
x,62,65,64
x,64,67,66
x,63,66,65
x,64,67,66
x,64,67,66
x,66,66,66
x,64,64,64
x,65,66,62
x,64,65,61
x,64,65,61
x,65,66,62
x,59,63,58
x,56,60,55
x,55,59,54
x,56,60,55
x,55,62,56
x,53,60,54
x,50,57,51
x,49,56,50
x,50,56,54
x,49,55,53
x,49,52,51
x,50,53,52
x,51,55,50
x,49,53,48
x,44,51,43
x,43,50,42
x,41,50,43
x,45,54,47
x,44,55,51
x,41,52,48
x,40,51,47
x,40,51,47
x,41,49,46
x,40,48,45
x,41,48,42
x,40,47,41
x,40,46,44
x,39,45,43
x,36,42,42
x,32,38,38
x,32,38,40
x,28,34,36
x,27,35,36
x,25,33,34
x,22,30,31
x,24,32,33
x,26,32,34
x,27,33,35
x,30,28,35
x,51,49,56
x,83,79,82
x,102,97,95
x,111,106,104
x,116,110,112
x,120,114,116
x,121,118,115
x,126,123,120
x,132,129,126
x,126,123,120
x,128,125,120
x,131,128,123
x,129,126,121
x,128,125,120
x,121,119,111
x,114,112,104
x,113,111,103
x,112,110,102
x,107,105,97
x,106,104,96
x,106,104,96
x,105,103,95
x,106,104,96
x,107,105,97
x,105,102,97
x,105,102,97
x,102,102,96
x,103,103,97
x,104,105,96
x,104,105,96
x,106,104,96
x,106,104,96
x,105,103,93
x,106,104,94
x,107,105,95
x,108,106,96
x,107,105,97
x,105,103,95
x,103,103,97
x,104,104,98
x,104,104,98
x,102,102,96
x,102,102,96
x,103,103,97
x,101,101,95
x,101,101,95
x,103,104,95
x,103,104,95
x,101,102,93
x,102,103,94
x,104,102,94
x,101,99,91
x,99,97,89
x,97,95,87
x,95,96,87
x,94,95,86
x,94,95,86
x,95,96,87
x,96,97,88
x,96,97,88
x,96,97,88
x,92,93,84
x,94,95,86
x,95,96,87
x,94,95,86
x,95,96,87
x,93,94,88
x,93,94,88
x,94,95,89
x,89,90,84
x,88,89,83
x,86,87,81
x,83,84,78
x,79,80,74
x,79,76,73
x,72,69,66
x,75,70,68
x,72,67,65
x,74,72,64
x,80,78,70
x,85,83,75
x,87,85,77
x,91,89,81
