Channel,Red,Green,Blue
g,15,178,135
g,9,178,145
g,4,175,139
g,2,175,130
g,63,173,144
g,120,210,185
g,122,179,162
g,43,172,133
g,10,181,147
g,16,194,162
g,40,199,169
g,51,199,165
g,34,191,146
g,11,185,124
g,6,162,97
g,5,88,36
g,27,158,106
g,26,189,144
g,15,173,138
g,75,183,160
g,7,188,143
g,22,194,154
g,32,194,157
g,31,184,153
g,27,182,150
g,19,187,152
g,10,190,151
g,6,176,139
g,8,195,152
g,42,180,146
g,121,198,178
g,7,188,143
g,22,194,154
g,32,194,157
g,31,184,153
g,27,182,150
g,19,187,152
g,10,190,151
g,6,176,139
g,8,195,152
g,42,180,146
g,121,198,178
g,57,152,58
g,80,176,78
g,59,180,49
g,59,180,49
g,54,175,46
g,55,166,46
g,74,170,70
g,79,157,103
g,70,148,94
g,68,146,91
g,70,148,94
g,74,153,98
g,94,163,113
g,114,173,128
g,102,163,70
g,24,173,9
g,10,165,1
g,11,140,11
g,4,138,3
g,1,130,4
g,7,131,11
g,9,130,15
g,7,125,13
g,5,121,12
g,4,117,9
g,1,115,4
g,5,124,6
g,5,122,5
g,3,110,4
g,31,117,18
g,12,83,63
g,1,98,65
g,1,98,65
g,1,87,52
g,4,90,55
g,63,134,104
g,61,152,114
g,42,146,104
g,37,138,97
g,40,138,98
g,36,132,93
g,33,130,91
g,29,129,88
g,24,128,84
g,27,126,83
g,27,122,80
g,22,117,74
g,17,113,70
g,13,109,64
g,10,106,60
g,8,102,56
g,7,99,52
g,5,95,50
g,7,88,49
g,9,79,47
g,9,90,53
g,7,106,61
g,3,115,64
g,11,124,74
g,31,145,95
g,31,148,97
g,33,154,102
g,37,160,107
g,40,166,113
g,42,170,117
g,38,168,115
g,32,165,111
g,23,159,104
g,17,156,100
g,16,157,100
g,16,156,100
g,19,155,100
g,28,161,107
g,35,166,113
g,38,170,116
g,35,167,113
g,32,164,110
g,21,155,99
g,15,150,93
g,10,148,90
g,14,155,94
g,11,156,93
g,4,153,89
g,4,151,88
g,6,150,88
g,8,149,88
g,8,147,85
g,8,144,82
g,8,140,80
g,11,137,82
g,33,143,97
g,67,153,119
g,108,161,142
g,173,198,195
g,122,195,178
g,57,161,138
g,41,168,138
g,4,160,121
g,11,187,141
g,3,180,136
g,4,174,135
g,6,172,134
g,7,171,136
g,1,196,152
g,2,171,128
g,5,164,124
g,7,159,120
g,22,145,116
g,61,174,146
g,129,191,178
g,169,205,203
g,79,166,147
g,16,165,127
g,10,182,142
g,17,175,142
g,2,157,126
g,15,174,142
g,4,193,153
g,51,200,170
g,86,206,181
g,61,201,164
g,16,193,138
g,2,180,118
g,9,133,83
g,8,73,41
g,22,108,59
g,27,180,124
g,13,180,137
g,119,198,169
g,24,190,150
g,38,200,163
g,51,206,172
g,54,205,174
g,44,199,167
g,29,193,159
g,14,188,151
g,5,185,148
g,14,175,142
g,13,181,148
g,5,183,147
g,12,182,143
g,63,188,158
g,24,190,150
g,38,200,163
g,51,206,172
g,54,205,174
g,44,199,167
g,29,193,159
g,14,188,151
g,5,185,148
g,14,175,142
g,13,181,148
g,5,183,147
g,12,182,143
g,63,188,158
g,75,163,104
g,45,157,84
g,39,157,80
g,36,158,79
g,34,156,77
g,29,151,72
g,28,150,70
g,28,150,69
g,31,147,68
g,42,149,75
g,61,151,87
g,85,154,104
g,139,188,151
g,64,145,43
g,27,162,7
g,11,129,6
g,6,129,2
g,8,121,5
g,11,121,8
g,9,117,6
g,6,112,4
g,4,113,8
g,3,115,5
g,10,123,7
g,9,122,6
g,14,105,12
g,12,80,61
g,1,97,61
g,2,86,52
g,4,88,54
g,66,138,110
g,58,146,112
g,50,138,104
g,43,133,97
g,35,128,92
g,30,127,88
g,29,129,88
g,27,129,87
g,30,126,85
g,30,122,81
g,25,117,76
g,21,113,72
g,17,109,68
g,13,105,62
g,12,102,59
g,13,99,57
g,10,97,55
g,9,91,53
g,10,83,51
g,8,69,41
g,7,91,53
g,6,106,60
g,5,116,66
g,20,128,80
g,44,152,104
g,44,154,107
g,49,163,114
g,50,167,117
g,46,166,115
g,39,164,112
g,34,164,111
g,32,165,111
g,24,160,105
g,19,158,102
g,17,159,102
g,17,159,102
g,18,157,101
g,32,167,112
g,37,169,115
g,41,171,116
g,45,173,119
g,46,174,120
g,35,164,109
g,26,157,101
g,20,153,96
g,18,156,96
g,14,155,94
g,7,151,89
g,8,151,89
g,9,149,88
g,11,148,88
g,10,144,84
g,11,141,83
g,12,139,82
g,10,135,81
g,31,144,96
g,64,154,119
g,96,153,132
g,120,186,172
g,53,183,149
g,8,164,127
g,9,175,135
g,3,186,142
g,1,177,138
g,15,176,143
g,36,178,152
g,50,179,157
g,26,183,152
g,24,185,151
g,20,184,149
g,15,181,143
g,10,175,135
g,9,169,131
g,10,166,127
g,13,165,127
g,8,153,122
g,15,163,129
g,61,173,149
g,110,191,184
g,40,163,142
g,7,173,137
g,4,179,140
g,37,188,155
g,54,188,161
g,24,164,135
g,18,173,139
g,26,184,149
g,55,190,160
g,43,191,155
g,8,188,140
g,2,189,136
g,16,173,130
g,20,141,108
g,2,79,47
g,73,180,152
g,21,181,143
g,25,185,149
g,31,193,156
g,35,199,164
g,31,199,163
g,21,192,156
g,10,186,148
g,8,184,148
g,8,190,152
g,12,177,147
g,11,171,145
g,23,189,149
g,109,194,173
g,21,181,143
g,25,185,149
g,31,193,156
g,35,199,164
g,31,199,163
g,21,192,156
g,10,186,148
g,8,184,148
g,8,190,152
g,12,177,147
g,11,171,145
g,23,189,149
g,109,194,173
g,49,157,90
g,37,162,81
g,30,167,76
g,29,165,75
g,26,162,72
g,22,159,69
g,17,154,63
g,16,152,62
g,16,152,62
g,21,157,62
g,21,152,58
g,28,144,62
g,42,138,72
g,61,137,87
g,94,155,117
g,52,147,45
g,28,151,1
g,24,152,5
g,11,147,1
g,5,124,4
g,3,122,6
g,5,115,2
g,7,115,3
g,9,117,5
g,11,119,7
g,6,118,10
g,4,115,10
g,12,103,24
g,13,76,61
g,1,87,54
g,2,88,55
g,1,81,46
g,3,82,52
g,3,82,52
g,64,136,109
g,66,143,113
g,53,137,104
g,40,133,97
g,34,132,94
g,31,131,91
g,26,125,85
g,30,123,84
g,31,121,82
g,27,116,77
g,23,113,74
g,20,110,70
g,16,106,65
g,16,102,62
g,17,99,60
g,14,98,59
g,12,94,57
g,11,86,54
g,7,73,44
g,6,92,53
g,5,106,60
g,6,115,67
g,25,129,82
g,51,153,107
g,50,155,110
g,53,161,115
g,53,164,118
g,50,164,117
g,45,167,116
g,37,167,114
g,31,164,110
g,23,159,104
g,17,156,100
g,15,157,100
g,15,158,100
g,17,159,102
g,32,169,113
g,37,169,115
g,42,170,116
g,48,173,119
g,51,175,121
g,47,173,119
g,36,164,109
g,27,157,101
g,22,157,98
g,15,154,93
g,11,152,91
g,11,150,89
g,12,149,89
g,13,147,88
g,10,142,84
g,12,141,83
g,14,139,83
g,12,138,83
g,30,144,96
g,60,152,116
g,94,154,132
g,158,197,194
g,68,178,153
g,5,181,135
g,10,185,144
g,17,192,153
g,11,187,148
g,1,181,142
g,18,183,151
g,48,190,168
g,69,191,176
g,109,192,182
g,102,194,181
g,85,194,175
g,59,187,162
g,32,177,146
g,10,169,131
g,2,165,134
g,5,161,124
g,77,177,153
g,67,183,170
g,17,167,142
g,2,182,145
g,10,181,145
g,59,197,171
g,93,213,188
g,49,184,152
g,19,178,138
g,9,192,144
g,7,169,130
g,7,173,135
g,5,187,147
g,1,177,139
g,15,160,127
g,20,150,104
g,9,132,75
g,12,157,102
g,18,188,149
g,2,166,141
g,39,158,138
g,132,206,183
g,7,166,128
g,3,185,144
g,3,185,145
g,3,183,144
g,7,185,149
g,11,186,153
g,35,191,169
g,11,194,163
g,93,191,166
g,7,166,128
g,3,185,144
g,3,185,145
g,3,183,144
g,7,185,149
g,11,186,153
g,35,191,169
g,11,194,163
g,93,191,166
g,65,152,99
g,49,158,91
g,34,164,81
g,20,160,68
g,15,159,60
g,16,155,60
g,16,152,58
g,13,149,56
g,11,147,55
g,11,146,55
g,11,146,55
g,11,147,53
g,14,147,53
g,24,147,60
g,31,141,64
g,38,135,68
g,57,145,85
g,86,149,105
g,163,198,172
g,66,168,68
g,28,148,1
g,22,148,4
g,17,153,11
g,11,151,16
g,1,126,6
g,1,108,2
g,8,114,3
g,9,115,4
g,3,115,7
g,24,113,45
g,11,74,59
g,1,82,51
g,4,85,54
g,1,93,56
g,3,74,50
g,10,81,57
g,65,132,106
g,56,136,104
g,40,133,97
g,32,131,93
g,29,129,90
g,30,127,88
g,32,124,85
g,32,120,82
g,28,116,77
g,25,113,75
g,23,112,73
g,19,108,67
g,19,103,63
g,20,100,62
g,18,99,60
g,16,96,59
g,12,89,57
g,12,60,38
g,7,76,46
g,5,92,53
g,6,105,60
g,7,115,67
g,30,130,85
g,57,155,111
g,57,157,114
g,55,158,114
g,54,161,116
g,55,165,118
g,48,167,118
g,35,165,112
g,24,157,103
g,17,153,98
g,14,153,97
g,12,155,97
g,13,156,99
g,17,160,103
g,32,170,114
g,37,170,115
g,44,170,116
g,50,172,119
g,52,174,122
g,52,177,123
g,47,173,119
g,36,164,109
g,29,161,103
g,19,155,95
g,12,151,90
g,13,150,90
g,13,150,90
g,14,149,89
g,10,143,85
g,12,142,84
g,15,140,85
g,16,143,88
g,30,147,98
g,55,150,113
g,94,157,134
g,180,204,204
g,102,178,165
g,30,175,142
g,33,187,153
g,46,195,165
g,48,197,167
g,16,180,146
g,6,184,148
g,25,184,156
g,37,174,154
g,98,189,174
g,93,192,174
g,76,192,169
g,54,188,161
g,29,180,147
g,9,173,136
g,10,179,148
g,1,177,141
g,24,162,128
g,114,187,167
g,32,170,137
g,2,162,124
g,2,166,129
g,44,172,149
g,107,182,175
g,147,212,204
g,99,209,182
g,3,165,116
g,1,169,120
g,1,164,119
g,2,163,122
g,2,164,125
g,2,168,130
g,2,172,135
g,1,175,138
g,4,174,137
g,1,186,145
g,3,172,129
g,125,196,182
g,2,167,127
g,4,168,131
g,6,170,133
g,7,171,136
g,8,172,137
g,45,202,159
g,93,217,189
g,71,204,177
g,36,189,159
g,18,189,153
g,34,174,145
g,170,188,198
g,2,167,127
g,4,168,131
g,6,170,133
g,7,171,136
g,8,172,137
g,45,202,159
g,93,217,189
g,71,204,177
g,36,189,159
g,18,189,153
g,34,174,145
g,170,188,198
g,57,147,87
g,38,150,77
g,22,149,66
g,7,147,54
g,5,142,45
g,7,139,46
g,6,138,46
g,4,136,46
g,4,136,46
g,4,136,46
g,5,136,47
g,7,136,47
g,10,136,48
g,14,133,49
g,18,132,51
g,26,135,55
g,42,136,67
g,72,144,93
g,150,195,158
g,126,162,118
g,61,160,33
g,46,146,22
g,50,153,35
g,23,132,17
g,8,118,6
g,13,127,14
g,1,106,1
g,3,120,6
g,15,106,10
g,15,105,15
g,11,113,27
g,1,96,12
g,19,104,23
g,52,89,45
g,1,80,50
g,1,80,50
g,1,87,52
g,2,76,45
g,6,77,53
g,51,125,97
g,40,123,91
g,34,125,89
g,31,127,88
g,32,125,86
g,30,120,82
g,27,115,77
g,26,113,75
g,25,112,73
g,22,108,69
g,21,104,65
g,21,102,63
g,19,100,63
g,18,97,62
g,15,91,59
g,10,65,40
g,5,79,46
g,5,93,54
g,6,106,62
g,11,118,71
g,41,144,98
g,54,154,111
g,52,155,111
g,52,158,113
g,56,165,119
g,58,170,123
g,45,167,117
g,23,155,101
g,15,154,98
g,11,154,96
g,7,154,94
g,8,153,94
g,10,155,95
g,16,161,102
g,28,167,110
g,37,169,114
g,47,171,118
g,57,175,124
g,58,172,122
g,64,178,128
g,59,177,126
g,44,165,113
g,47,174,119
g,30,163,106
g,15,152,93
g,16,151,93
g,15,151,93
g,14,151,92
g,8,144,85
g,11,143,84
g,14,141,85
g,19,144,90
g,33,147,101
g,56,150,113
g,96,159,136
g,149,198,192
g,51,169,143
g,12,178,140
g,15,194,154
g,69,189,164
g,89,198,177
g,94,205,186
g,35,174,145
g,4,175,139
g,11,160,131
g,4,171,128
g,4,173,130
g,5,176,134
g,4,177,134
g,4,174,135
g,8,174,138
g,12,173,139
g,16,173,142
g,8,176,141
g,14,172,139
g,4,162,127
g,5,157,118
g,66,173,143
g,33,164,133
g,11,165,129
g,15,175,139
g,58,184,162
g,114,194,185
g,139,209,199
g,89,197,171
g,7,163,116
g,1,164,117
g,1,162,118
g,1,160,119
g,1,162,121
g,1,165,128
g,1,169,133
g,1,173,135
g,42,186,153
g,51,179,154
g,16,165,136
g,1,166,134
g,1,175,138
g,86,171,152
g,1,163,122
g,3,165,126
g,5,167,128
g,5,169,132
g,6,170,133
g,7,171,136
g,92,209,182
g,127,220,202
g,95,204,185
g,49,189,163
g,20,188,153
g,19,177,142
g,150,192,191
g,1,163,122
g,3,165,126
g,5,167,128
g,5,169,132
g,6,170,133
g,7,171,136
g,92,209,182
g,127,220,202
g,95,204,185
g,49,189,163
g,20,188,153
g,19,177,142
g,150,192,191
g,75,166,110
g,20,137,63
g,9,133,52
g,2,138,46
g,2,133,45
g,3,132,45
g,1,127,42
g,3,125,43
g,12,131,49
g,21,130,56
g,41,133,70
g,73,137,91
g,168,205,176
g,150,181,140
g,68,162,38
g,64,162,41
g,39,142,24
g,24,133,18
g,20,134,21
g,7,123,12
g,1,113,1
g,2,111,4
g,3,110,4
g,2,109,5
g,3,108,5
g,3,108,7
g,13,115,15
g,15,106,13
g,18,108,20
g,23,122,32
g,3,103,15
g,10,102,19
g,45,126,47
g,82,117,75
g,2,78,52
g,1,77,51
g,1,87,52
g,1,87,52
g,3,71,48
g,46,122,91
g,42,127,92
g,34,122,86
g,28,117,80
g,26,114,76
g,26,113,75
g,26,112,74
g,22,107,69
g,22,105,67
g,22,104,65
g,20,102,65
g,18,98,63
g,17,95,62
g,15,90,60
g,16,83,56
g,33,87,64
g,52,89,72
g,55,78,66
g,59,67,62
g,39,45,41
g,9,68,42
g,4,81,46
g,7,97,57
g,2,103,59
g,11,119,72
g,41,146,100
g,47,150,106
g,46,153,108
g,50,160,114
g,57,170,123
g,57,173,125
g,39,163,112
g,14,148,93
g,11,154,97
g,7,155,95
g,4,155,92
g,6,154,92
g,8,155,94
g,15,161,100
g,25,164,106
g,36,166,111
g,49,171,119
g,61,175,125
g,62,171,123
g,69,175,128
g,66,176,127
g,52,167,117
g,62,182,130
g,44,171,116
g,19,151,95
g,20,151,96
g,17,151,94
g,14,152,94
g,7,145,85
g,10,143,85
g,14,141,85
g,23,145,93
g,38,149,104
g,60,152,116
g,98,159,136
g,113,187,174
g,20,176,139
g,8,182,145
g,43,190,164
g,92,191,170
g,119,203,187
g,132,214,200
g,54,168,143
g,2,162,124
g,2,171,132
g,13,156,128
g,4,157,126
g,9,151,125
g,12,148,124
g,4,134,106
g,12,141,111
g,2,154,115
g,30,164,127
g,30,159,129
g,16,166,131
g,19,177,142
g,54,186,162
g,100,192,179
g,109,191,177
g,65,178,150
g,9,160,115
g,1,156,112
g,1,156,114
g,2,157,117
g,2,161,123
g,1,165,128
g,2,168,130
g,103,200,183
g,127,213,202
g,86,202,183
g,39,181,155
g,12,173,139
g,84,179,155
g,1,158,115
g,2,161,121
g,3,164,123
g,4,166,127
g,6,168,129
g,7,169,132
g,132,213,198
g,153,218,212
g,106,202,190
g,56,190,166
g,22,187,153
g,5,180,137
g,126,193,184
g,1,158,115
g,2,161,121
g,3,164,123
g,4,166,127
g,6,168,129
g,7,169,132
g,132,213,198
g,153,218,212
g,106,202,190
g,56,190,166
g,22,187,153
g,5,180,137
g,126,193,184
g,24,138,65
g,7,139,54
g,7,139,52
g,10,136,50
g,8,134,48
g,4,136,47
g,3,140,50
g,1,137,48
g,1,137,48
g,2,138,50
g,3,133,47
g,6,132,47
g,5,131,46
g,4,129,46
g,10,135,52
g,5,122,44
g,20,126,54
g,42,125,68
g,95,151,112
g,84,171,58
g,97,190,75
g,55,155,39
g,37,147,32
g,35,152,38
g,13,133,23
g,12,132,26
g,1,120,16
g,1,117,10
g,3,116,10
g,3,116,12
g,3,114,11
g,5,113,12
g,4,112,13
g,5,111,13
g,5,111,13
g,17,116,25
g,17,107,19
g,21,111,23
g,36,132,43
g,9,105,18
g,40,125,44
g,56,128,52
g,1,72,50
g,3,74,52
g,3,69,49
g,39,114,82
g,29,114,78
g,26,112,74
g,24,112,73
g,24,112,73
g,20,108,69
g,20,106,67
g,22,105,66
g,21,104,66
g,17,101,64
g,14,99,64
g,13,97,63
g,16,94,63
g,28,94,67
g,42,95,72
g,49,91,73
g,9,70,43
g,5,84,48
g,6,109,65
g,11,121,72
g,31,139,92
g,36,144,99
g,40,151,104
g,45,159,112
g,49,166,117
g,44,164,115
g,29,155,103
g,10,144,90
g,8,151,94
g,5,153,93
g,4,155,92
g,6,154,92
g,7,154,93
g,12,158,97
g,23,161,103
g,34,164,109
g,51,172,120
g,61,175,126
g,62,170,123
g,68,170,124
g,70,174,127
g,63,171,123
g,68,179,130
g,56,173,122
g,32,154,101
g,26,153,99
g,20,152,96
g,16,153,95
g,9,146,86
g,11,144,86
g,15,142,86
g,28,148,97
g,45,151,108
g,67,154,120
g,102,159,138
g,192,203,205
g,87,178,160
g,10,187,145
g,8,187,148
g,61,183,168
g,84,177,156
g,125,199,184
g,150,221,207
g,68,170,148
g,9,159,122
g,1,160,122
g,14,144,116
g,11,145,112
g,6,141,108
g,3,142,113
g,7,141,117
g,6,135,113
g,5,130,112
g,8,117,94
g,23,131,107
g,5,154,116
g,6,155,115
g,89,170,153
g,25,160,128
g,11,165,129
g,4,170,132
g,25,174,144
g,56,175,153
g,57,166,143
g,29,159,125
g,6,162,115
g,2,154,105
g,1,151,105
g,3,150,108
g,2,151,111
g,3,155,116
g,3,159,120
g,2,162,124
g,87,181,163
g,124,208,195
g,95,208,190
g,45,183,157
g,7,165,132
g,97,186,164
g,1,152,109
g,2,153,110
g,2,154,113
g,2,157,115
g,3,159,119
g,3,162,122
g,4,165,124
g,3,165,124
g,117,203,190
g,127,207,198
g,84,197,179
g,43,190,162
g,17,187,151
g,2,179,133
g,113,191,175
g,1,152,109
g,2,153,110
g,2,154,113
g,2,157,115
g,3,159,119
g,3,162,122
g,4,165,124
g,3,165,124
g,117,203,190
g,127,207,198
g,84,197,179
g,43,190,162
g,17,187,151
g,2,179,133
g,113,191,175
g,56,149,86
g,1,132,43
g,4,139,47
g,9,133,46
g,11,130,48
g,30,149,68
g,31,154,72
g,32,161,77
g,18,151,65
g,6,139,53
g,3,136,50
g,1,135,49
g,20,144,61
g,27,144,64
g,16,134,53
g,1,122,41
g,15,139,59
g,20,145,64
g,1,123,42
g,6,122,42
g,20,120,53
g,54,129,79
g,143,188,156
g,99,170,74
g,96,177,75
g,65,159,49
g,40,149,34
g,22,141,25
g,11,133,24
g,14,135,32
g,4,120,19
g,4,120,19
g,5,120,19
g,6,118,20
g,6,117,22
g,6,116,21
g,6,115,22
g,8,114,22
g,7,115,29
g,13,111,26
g,21,109,25
g,23,113,26
g,25,119,33
g,30,119,37
g,63,137,62
g,56,115,47
g,8,72,52
g,2,79,49
g,1,78,48
g,1,69,38
g,42,102,74
g,35,98,69
g,35,101,71
g,26,101,67
g,20,104,66
g,20,106,68
g,14,104,65
g,9,102,64
g,9,104,66
g,14,106,69
g,34,108,77
g,43,109,81
g,32,94,69
g,23,90,64
g,18,89,62
g,13,86,58
g,25,95,68
g,28,96,69
g,28,91,66
g,30,89,66
g,7,73,44
g,4,87,50
g,7,113,68
g,4,117,69
g,17,129,81
g,27,140,93
g,36,152,103
g,42,161,111
g,38,160,110
g,26,152,100
g,16,145,92
g,8,142,88
g,6,149,91
g,4,152,92
g,3,154,92
g,6,154,92
g,7,153,93
g,10,156,95
g,20,159,101
g,33,162,107
g,52,173,121
g,62,176,127
g,65,173,125
g,66,168,122
g,69,172,126
g,68,173,126
g,70,177,129
g,61,173,124
g,41,157,107
g,31,154,101
g,23,152,97
g,17,151,95
g,9,143,86
g,13,143,87
g,20,143,89
g,33,149,100
g,48,150,109
g,72,155,122
g,103,157,137
g,159,188,184
g,42,169,140
g,11,179,143
g,15,169,141
g,27,194,166
g,97,170,159
g,126,213,197
g,101,209,186
g,21,150,119
g,9,151,113
g,3,152,110
g,2,151,109
g,14,151,105
g,18,147,106
g,11,142,102
g,7,136,97
g,8,158,113
g,57,158,128
g,23,164,130
g,4,164,126
g,15,164,132
g,12,151,118
g,1,147,108
g,1,149,99
g,1,147,98
g,2,145,99
g,3,144,101
g,3,145,105
g,3,149,110
g,3,153,115
g,2,156,118
g,28,159,128
g,50,168,144
g,29,166,138
g,10,163,132
g,5,165,129
g,5,168,123
g,104,173,155
g,2,147,104
g,2,147,104
g,3,150,106
g,2,153,110
g,1,156,114
g,2,159,116
g,1,160,119
g,1,162,120
g,57,183,159
g,66,188,167
g,35,188,158
g,19,190,156
g,9,183,146
g,10,175,132
g,119,187,172
g,2,147,104
g,2,147,104
g,3,150,106
g,2,153,110
g,1,156,114
g,2,159,116
g,1,160,119
g,1,162,120
g,57,183,159
g,66,188,167
g,35,188,158
g,19,190,156
g,9,183,146
g,10,175,132
g,119,187,172
g,27,127,55
g,8,132,39
g,8,138,44
g,8,136,45
g,9,131,45
g,41,154,75
g,87,188,116
g,98,189,121
g,81,192,117
g,41,162,82
g,11,132,50
g,8,129,47
g,13,134,53
g,35,156,75
g,64,172,96
g,71,171,98
g,43,147,73
g,16,125,50
g,12,125,50
g,23,140,63
g,20,136,56
g,6,118,37
g,10,116,44
g,36,124,67
g,75,139,98
g,83,146,65
g,64,148,50
g,54,158,47
g,25,142,27
g,17,139,28
g,12,132,32
g,6,123,32
g,6,125,25
g,6,125,25
g,8,124,27
g,8,124,27
g,8,122,27
g,10,121,29
g,9,120,28
g,9,120,28
g,20,125,43
g,23,118,36
g,22,109,28
g,22,111,27
g,26,118,33
g,40,124,47
g,49,111,48
g,14,68,54
g,3,74,50
g,1,72,48
g,24,131,88
g,31,137,94
g,43,144,103
g,51,143,105
g,55,144,108
g,49,141,105
g,34,134,95
g,25,131,90
g,12,121,79
g,10,116,75
g,12,116,76
g,15,114,76
g,14,109,72
g,13,104,69
g,13,96,63
g,13,87,57
g,5,75,43
g,1,88,49
g,1,109,63
g,9,125,76
g,18,136,86
g,27,148,98
g,34,158,107
g,29,156,104
g,16,146,93
g,8,139,85
g,5,139,85
g,2,145,88
g,1,150,89
g,1,152,90
g,4,153,91
g,6,153,92
g,8,154,94
g,17,156,98
g,30,160,105
g,51,172,120
g,61,175,126
g,65,173,125
g,63,166,119
g,65,168,122
g,67,172,124
g,68,174,126
g,61,170,121
g,45,157,107
g,33,152,100
g,24,150,96
g,18,149,93
g,16,147,92
g,22,149,95
g,30,150,98
g,38,150,104
g,49,148,109
g,75,155,123
g,106,157,138
g,158,189,184
g,38,165,136
g,8,176,140
g,12,169,140
g,18,185,157
g,74,166,153
g,89,192,173
g,64,182,156
g,15,149,116
g,8,153,114
g,4,149,110
g,7,149,101
g,6,152,103
g,12,139,98
g,33,138,107
g,39,129,103
g,36,118,95
g,14,119,76
g,11,143,94
g,14,139,97
g,3,132,93
g,42,147,116
g,29,167,134
g,6,160,124
g,1,144,91
g,1,141,92
g,3,139,93
g,3,138,95
g,4,139,98
g,4,143,104
g,3,148,109
g,4,150,111
g,11,161,124
g,2,168,130
g,13,173,135
g,16,163,121
g,127,173,163
g,2,142,97
g,3,142,100
g,3,146,102
g,2,149,105
g,1,152,107
g,4,164,130
g,12,171,139
g,5,177,139
g,28,173,134
g,136,188,176
g,2,142,97
g,3,142,100
g,3,146,102
g,2,149,105
g,1,152,107
g,4,164,130
g,12,171,139
g,5,177,139
g,28,173,134
g,136,188,176
g,106,182,135
g,18,123,49
g,4,126,34
g,9,134,43
g,10,133,45
g,11,129,46
g,90,197,122
g,123,217,148
g,136,217,154
g,113,213,144
g,44,156,81
g,6,126,45
g,3,125,43
g,9,130,48
g,44,160,79
g,82,185,110
g,101,195,124
g,79,178,106
g,40,144,71
g,6,115,41
g,12,125,50
g,20,133,56
g,14,124,47
g,10,116,43
g,26,121,57
g,44,124,71
g,129,184,147
g,103,148,89
g,69,141,57
g,72,169,62
g,52,165,47
g,32,153,38
g,12,131,29
g,20,135,42
g,9,129,29
g,9,129,29
g,9,129,31
g,10,128,31
g,11,126,31
g,11,126,33
g,11,124,32
g,11,124,32
g,21,124,43
g,37,132,50
g,23,111,27
g,26,114,30
g,46,135,55
g,43,120,52
g,47,99,50
g,24,66,54
g,8,69,48
g,6,67,46
g,1,73,45
g,1,79,44
g,2,62,38
g,4,64,40
g,41,144,101
g,42,153,109
g,46,163,117
g,54,170,124
g,57,169,125
g,57,165,122
g,56,164,121
g,51,165,120
g,35,160,111
g,27,157,107
g,20,146,97
g,13,136,88
g,11,132,85
g,10,126,80
g,8,121,77
g,8,116,73
g,18,117,77
g,17,108,71
g,10,94,59
g,13,87,56
g,5,77,43
g,2,103,58
g,3,123,72
g,8,130,78
g,13,138,85
g,20,149,95
g,18,150,96
g,9,144,89
g,6,140,86
g,7,140,86
g,3,146,89
g,2,150,90
g,1,151,89
g,4,152,90
g,7,153,93
g,15,153,95
g,28,157,102
g,49,169,117
g,59,173,123
g,61,171,122
g,56,165,115
g,59,167,117
g,62,170,120
g,61,168,119
g,58,167,117
g,45,157,106
g,35,152,101
g,28,150,97
g,21,149,94
g,21,149,94
g,27,151,98
g,35,152,101
g,40,150,104
g,51,147,109
g,77,154,123
g,112,160,142
g,158,189,184
g,32,159,130
g,2,170,134
g,10,167,138
g,3,173,144
g,42,159,140
g,42,166,142
g,18,151,122
g,7,148,114
g,6,150,114
g,4,144,105
g,1,131,93
g,8,133,93
g,9,157,109
g,24,132,98
g,32,86,70
g,24,34,33
g,2,93,58
g,33,139,103
g,11,137,99
g,20,129,97
g,47,165,139
g,15,150,120
g,1,155,121
g,2,166,131
g,3,143,106
g,1,133,94
g,2,139,87
g,3,137,87
g,3,135,88
g,4,134,90
g,4,135,95
g,4,139,99
g,4,143,104
g,4,146,106
g,9,165,126
g,2,167,127
g,9,175,137
g,9,168,130
g,22,158,120
g,150,185,178
g,5,138,93
g,4,139,96
g,2,142,97
g,2,145,101
g,5,169,134
g,9,174,132
g,43,173,137
g,153,193,184
g,5,138,93
g,4,139,96
g,2,142,97
g,2,145,101
g,5,169,134
g,9,174,132
g,43,173,137
g,153,193,184
g,89,168,123
g,15,122,52
g,6,129,42
g,7,131,43
g,12,132,48
g,15,128,50
g,89,191,119
g,111,204,137
g,125,211,148
g,111,205,139
g,42,150,78
g,2,128,47
g,1,130,45
g,31,149,66
g,76,181,103
g,98,196,123
g,86,188,114
g,51,157,83
g,15,126,49
g,6,120,43
g,15,128,54
g,19,129,59
g,11,113,42
g,24,120,51
g,25,117,52
g,77,149,98
g,93,153,81
g,69,157,55
g,59,168,49
g,35,152,35
g,15,130,26
g,21,130,37
g,11,134,30
g,11,134,30
g,11,133,32
g,12,132,32
g,12,130,33
g,12,130,34
g,13,128,33
g,13,128,33
g,24,126,42
g,34,129,45
g,31,119,33
g,39,127,41
g,50,137,59
g,58,129,69
g,14,66,48
g,12,64,46
g,4,69,43
g,5,70,44
g,1,73,43
g,9,59,38
g,53,153,110
g,55,160,116
g,56,167,121
g,51,169,121
g,49,171,122
g,49,173,124
g,45,169,119
g,43,167,117
g,40,164,115
g,35,162,112
g,28,161,109
g,24,160,107
g,21,154,102
g,18,149,98
g,10,141,90
g,9,137,87
g,8,134,84
g,7,130,81
g,9,125,78
g,10,120,75
g,11,115,72
g,10,107,66
g,9,100,62
g,9,94,60
g,1,80,43
g,1,101,56
g,2,123,71
g,2,127,74
g,3,131,77
g,8,139,84
g,9,143,87
g,4,141,84
g,3,141,84
g,5,144,86
g,4,148,89
